C,H,L,DL_female,DL_male
40,105,25,-0.3423335485361751,-0.12096518677354136
40,120,25,-0.32060093614192986,-0.10592675356751134
40,135,25,-0.29753775537417765,-0.08996759977584486
40,150,25,-0.2747157238885326,-0.07417531535569538
40,165,25,-0.253690125415551,-0.05962611839231207
40,180,25,-0.23589381974472243,-0.04731151261506477
40,195,25,-0.22253959569772808,-0.03807071805682459
40,210,25,-0.2145375215744718,-0.03253347959560052
40,225,25,-0.21243292550240095,-0.03107715088180578
40,240,25,-0.21636923222581764,-0.03380097831058848
40,255,25,-0.22607818894657541,-0.040519337544014745
40,270,25,-0.24089814630896425,-0.05077438350294019
40,285,25,-0.2598191487098749,-0.06386725175252873
40,300,25,-0.28155176110412017,-0.07890568495855874
40,315,25,-0.3046149418718723,-0.0948648387502252
40,330,25,-0.3274369733575174,-0.11065712317037472
40,345,25,-0.34846257183049895,-0.125206320133758
40,360,25,-0.3662588775013276,-0.1375209259110053
45,0,25,-0.41025552217039274,-0.18883536335776868
45,15,25,-0.42459269858899484,-0.1987563367788613
45,30,25,-0.43318377419294773,-0.20470114977668616
45,45,25,-0.43544328137726573,-0.20626467316970953
45,60,25,-0.43121723846134985,-0.20334035542254142
45,75,25,-0.4207936432860536,-0.19612748395698776
45,90,25,-0.404882846636768,-0.18511760404359237
45,105,25,-0.38456914301130696,-0.17106102080376628
45,120,25,-0.3612368777417634,-0.1549156671557015
45,135,25,-0.33647610614786505,-0.13778182226905522
45,150,25,-0.31197423389462653,-0.12082712935783495
45,165,25,-0.28940102308484744,-0.10520702272498547
45,180,25,-0.2702948007312197,-0.0919859868240888
45,195,25,-0.2559576243126177,-0.08206501340299621
45,210,25,-0.2473665487086648,-0.07612020040517133
45,225,25,-0.24510704152434673,-0.07455667701214796
45,240,25,-0.2493330844402626,-0.07748099475931608
45,255,25,-0.25975667961555887,-0.08469386622486971
45,270,25,-0.27566747626484456,-0.09570374613826513
45,285,25,-0.29598117989030553,-0.10976032937809123
45,300,25,-0.31931344515984916,-0.12590568302615598
45,315,25,-0.3440742167537474,-0.14303952791280222
